Gender,Profession,comment,bully,sexual,religious,threat,spam
female ,social,আপু কারো বাজে কথায় কান দিয়েন না আপনি ভবিষ্যতে একটা ব্র্যান্ডের চুতমারানি হবেন,1,0,0,0,0
female ,social,আপু কারো বাজে কথায় কান দিয়েন না আপনি ভবিষ্যতে একটা ব্র্যান্ডের মাগি হবেন ,1,0,0,0,0
female ,social,তোমার ওইটা,1,1,0,0,0
female ,social,আপু তুমি কি মরবা না,1,0,0,0,0
female ,social,আচ্ছা আপু আপনি কি খ্রিষ্টান,0,0,0,0,0
female ,social,ইস হাতটা জদি আমার হতো,1,0,0,0,0
female ,social,আমি যদি বিড়াল হতাম তাহলে সবাই আমার চুমা দিতো,1,0,0,0,0
female ,social,চেপে চুপে ঠিক করে দিচ্ছে,1,1,0,0,0
female ,social,লিজেন্ডরা কি খিয়েল করচ কিচু ,1,0,0,0,0
female ,social,বিড়াল আমাের হক নষ্ট করতেছে,1,0,0,0,0
female ,social,আপু বিলাই পাও কোন জায়গায় গেছে একটু বলবেন,1,0,0,0,0
female ,social,যেটা আমি দরার কথা সেটা বিরাল দরছেতার মানি আমি বুঝে গেছি,1,0,0,0,0
female ,social,বিলাই খাইলে দোষ নাই আর আমরা খাইলেই দোষ ,1,0,0,0,0
female ,social,দুষ্টু বিড়াল,1,0,0,0,0
female ,social,বিলাই ও লুচ্চা,1,0,0,0,0
female ,social,পেম করবেন,1,0,0,0,0
female ,social,বিড়াল দিয়ে পম পম টিপানো,1,1,0,0,0
female ,social,আপু আমিও কিন্তু চারটা বিলাই ফেলি,1,0,0,0,0
female ,social,হাতাইতেছে,1,1,0,0,0
female ,social,আপু তোমার বিড়ালটা দিবা গো,1,0,0,0,0
female ,social,মানুষ কি বাংলাদেশ নাই নাকি,1,0,0,0,0
female ,social,বিক ফান আপু,0,0,0,0,0
female ,social,"তোমার গানটা এমন হওয়া উচিত ছিলো
আমি এ কেমন পাখি বুক ফেট দেখাই রাখি
চৌদ্দ রাজার একটাই রানিযেন আমি চোতমারানি",1,0,0,0,0
female ,social,আহা আফসোস বিড়াল ও সুযোগ পায় আমরা পাই না,1,0,0,0,0
female ,social,বিড়াল ছানা কাজটা কি করছে দেখো তো বা তো বা,1,0,0,0,0
female ,social,ছি ছি ছি ভোমি আইসা পরছে ছি,1,0,0,0,0
female ,social,বিড়াল ও জানে কোনে হাত দিতে হয় ,1,0,0,0,0
female ,social,ওর হাত টা কই ,1,0,0,0,0
female ,social,বিড়াল এর অনেক মজা পাছে,1,0,0,0,0
female ,social,লুচ্চা মাইয়া ,1,0,0,0,0
female ,social,তুমি আমার পাখি,1,0,0,0,0
female ,social,নারি জাতির নাম খরাপ করতাছে,1,0,0,0,0
female ,social,অনেক সুন্দরি,0,0,0,0,0
female ,social,আপু কারো বাজে কথায় কান দিয়েন না আপনি ভবিষ্যতে একটা ব্র্যান্ডের মাগি হবেন ,1,0,0,0,0
female ,social,"আপু কারো কোন কথায় কান না দিয়ে তুমি এগিয়ে যাও 
একদিন ঠিকই বড় চুতমারানি হতে পারবা ",1,0,0,0,0
female ,social,আপু কারো বাজে কথায় কান দিয়েন না আপনি ভবিষ্যতে একটা ব্র্যান্ডের চুতমারানি হবেন ,1,0,0,0,0
female ,social,বিচকি,1,0,0,0,0
female ,social,বুকেতে কষ্ট না বুকেতে পাহাড়,1,1,0,0,0
female ,social,ওটা আমার হাত,1,0,0,0,0
female ,social,বিড়ালটা বিক্রি করবেন ,1,0,0,0,0
female ,social,ইহ কিয়া এইসব কিয়া চলরাহে আচ্ছা মে আন্ধা হু ,1,0,0,0,0
female ,social,আমরার কাজ বিলাই এ করে আমাদের কোনো মূল্য নাই রে ভাই,1,0,0,0,0
female ,social,আপু বিরাল টা দিবেন,1,0,0,0,0
female ,social,ও রে বিল্লি কই হাত দিলি,1,0,0,0,0
female ,social,অসাধারণ হয়েছে কলিজার বন্ধু রিপ্লাই চাই প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ,0,0,0,0,1
female ,social,নাইছ ,0,0,0,0,0
female ,social,বিয়ে করবো আপনাকে রাজি থাকলে কাজি অফিস ছলেন বাই,1,0,0,0,0
female ,social,ভিতেরে রেখে দেও,1,0,0,0,0
female ,social,আরে আমি তো তোমার বুকে বিড়াল দেখতাছি কষ্ট কোই মিথ্যাবাদী,1,0,0,0,0
female ,social,আমার মিয়া খলিফা ,1,0,0,0,0
female ,social,আপু বিড়াল রে পমপমপম খাওয়াও,1,1,0,0,0
female ,social,লুচ্চা মেয়ে,1,0,0,0,0
female ,social,বিড়াল দিয়া কেন এই কাজ,1,0,0,0,0
female ,social,বিলাই হলে চলবে মানুষ লাগবে না,1,0,0,0,0
female ,social,মানুষের খুব অভাব পরছে,1,0,0,0,0
female ,social,এই আপপম্পন্নের ভিতর বিড়াল রেখে ভিডিও কি আর করেন না,1,0,0,0,0
female ,social,দেখিয়েন বিলাই আপনার পাপনকে ছাড়ি দিবে,1,0,0,0,0
female ,social,আজ বিড়াল হোইলাম না বলে,1,0,0,0,0
female ,social,হুুলো বিড়াল  দুধে আচর দেই না তো,1,1,0,0,0
female ,social,তিল হল চেহারার সৌন্দর্য অসাধারণ,0,0,0,0,0
female ,social,আমি ওয়াশ রুম থেকে দেখছি,1,0,0,0,0
female ,social,চুমা টা ওনেক সুন্দর ,1,0,0,0,0
female ,social,ঠিক আছে গাে প্রিয়,0,0,0,0,1
female ,social,বিরালের হাত কই ,1,0,0,0,0
female ,social,গান টা অনেক সুন্দর,0,0,0,0,0
female ,social,"সালির যত সব ছেবলা
আর দেখবো কতো",1,0,0,0,0
female ,social,তাই,0,0,0,0,1
female ,social,খাচ্ছনি মেয়ে,1,0,0,0,0
female ,social,আপনি কারো কথায় কান দিয়েন না আপনি ভিডিও চালিয়ে যান আপনার পাসে আছি চিন্তা করবেন না আপনি একটা ভবিষ্যৎ এ দেশের মাগি বেডি হবেন,1,0,0,0,0
female ,social,মনে হয় বিড়াল পম পম চাপছে,1,1,0,0,0
female ,social,এভাবে তুমি বিনা নিয়ে থাকতে কি খুব ভালোবাসো তুমি আমাকে নিয়ে থাকতে ভালোবাসে না,1,0,0,0,0
female ,social,খামছা মার বিলি,1,0,0,0,0
female ,social,আপু বিড়ালটা অনেক কিউট,0,0,0,0,0
female ,social,বিরাল টা আপনার মত ই কিউট,0,0,0,0,0
female ,social,আপু এগিয়ে যান কারো কওথাই কান দিয়ে না আপনি ভবিষ্যতে একটা ব্যান্ডের চুতমারানি হতে পারবেন ,1,0,0,0,0
female ,social,আমার ও কিউট একটা বিড়াল আছে চাইলে আমার আইডি থেকে গুরে আসতে পারেন,0,0,0,0,1
female ,social,অপূর্ব সুন্দর লাগছে টিকটকের মহারানী ,1,0,0,0,0
female ,social,ছেলেদের কি অভাব পড়ছে আমাকেও তো দিতে পারতা টেপার জন্য,1,1,0,0,0
female ,social,বিলে আপু,1,0,0,0,0
female ,social,"উর্বর দুই পাহাড় ভাগ্য তো তাহার
যে করিয়াছে আহার ",1,0,0,0,0
female ,social,আপু তুমি কেনো এসপি ভিডিও চারো,0,0,0,0,0
female ,social,আমাকে একটু জড়িয়ে ধরবে,1,0,0,0,0
female ,social,বিরালকে রেব করতেছে,1,0,0,0,0
female ,social,এত স্বাধ ক্যা ,1,0,0,0,0
female ,social,ফুট ফুটে সুন্দর,0,0,0,0,0
female ,social,কষ্ট,0,0,0,0,0
female ,social,তুমি কি হিন্দু না মুসলিম,0,0,0,0,0
female ,social,আপু আপনার বিড়ালটা না অনেক সুন্দর আপনার মত,0,0,0,0,0
female ,social,তোমার বুকের এস্থান টা তোমার সামির সেখানে বিড়ালটা কে এস্থান দিছো,1,1,0,0,0
female ,social,আরে আপু আপনি কারো কথায় কান দিয়েন না,0,0,0,0,0
female ,social,আপু তোমার পম পমে জদি বিরাল খাম ছি মালতো,1,1,0,0,0
female ,social,আজকাল বিড়াল ও আমাদের হক নষ্ট করতেছে,1,0,0,0,0
female ,social,বিড়ালের সাথেই মানে আপনাকে,1,0,0,0,0
female ,social,বিড়ালের উপর অনেক চাপ পড়তেছে,1,0,0,0,0
female ,social,গবেষণায় দেখা গেছে ছেলেদের তুলনায় কিছু মেয়েরা বেশি লুচ্চা হয়,1,0,0,0,0
female ,social,বিড়াল দিয়ে টিভালে বড় হবে না ,1,0,0,0,0
female ,social,তোমার সাথে খেলতে চাই,1,0,0,0,0
female ,social,বিড়ালের কি কপাল ভাই,1,0,0,0,0
female ,social,কেমন আছেন আপু,0,0,0,0,0
female ,social,বিলাই কই আত দিছে তোমার ,1,0,0,0,0
female ,social,আরে মিথ্যা কথা বুকে তো বিড়াল ,1,0,0,0,0
female ,social,রাতের পাখি,1,0,0,0,0
female ,social,বিড়ালের উপর নির্যাতন চলতেছে ,1,0,0,0,0
female ,social,তুমার বিড়াল আনেক লক্ষী তুমার পম পম টিপে দেয়,1,1,0,0,0
female ,social,আরে আচর লাগবেতো পা বার করেন এতো টিপাতে মন চাইলে আমাকে বলেন আমি একটু খাব আর টিপব আপনাকে মজাও দিব হাত দিয়ে টিপেন বিড়ালের পা ডুকানোর কি দরকার ,1,0,0,0,0
female ,social,এই বিড়ালটা যদি আমি হতাম তাইলে খাইয়া ছাইড়া দিতাম ,1,0,0,0,0
female ,social,সানায়া মাহবুবের মতো কেমেরা নিচে থেকে শুরু করেন কেন,1,0,0,0,0
female ,social,বিড়াল পমপম ধরসে,1,1,0,0,0
female ,social,ওইটা বিড়াল রুপি আমার হাত,1,0,0,0,0
female ,social,আমাদের হক বিলাই কেন নিবে,1,0,0,0,0
female ,social,টিপার মানুস নাই নাকি,1,0,0,0,0
female ,social,আপু আপনার বিড়াল টাকে দিবেন,1,0,0,0,0
female ,social,বিরাল এর জাইগাই জদি আমি হইতাম ,1,0,0,0,0
female ,social,আরেকটু হলে তো দেখাইয়া দিতো বিড়ালে,1,0,0,0,0
female ,social,টিপার লোক মনে হয় পায়নি তাই বিড়াল দিয়ে হালকা করে কাজ চালিয়ে যাচ্ছে ,1,0,0,0,0
female ,social,এই যে শোনো একটু তোমার পম পম এর দিকে খেয়াল রেখো যেন বিড়ালে কামড়ায় না দেয় বিড়ালের কামড়ালে তাহলে একটা ছেলে তোমার কম কম ধরতে ,1,1,0,0,0
female ,social,তোর কি কপাল রে ,1,0,0,0,0
female ,social,আপু কারো বাজে কথা কান দিয়েন না ভবিষ্যতে আপনি একটা বেন্ডের চুতমারানি হবেন ,1,0,0,0,0
female ,social,কি রকম আরাম,1,0,0,0,0
female ,social,এভাবে চালিয়ে জাওকার ও কথায় কান দিও না ভবিষ্যতে এক নাম্বার খানকির লিস্টে জাইতে পারবা,1,0,0,0,0
female ,social,আপু তোমার বিরাল অনেক ভাগ্যবান আমি যদি তোমার বিরাল হইতাম কোথায় হাত দিতাম,1,0,0,0,0
female ,social,কিছু না একটু কমেন্ট পড়তে আসছিলাম,1,0,0,0,0
female ,social,সাপোর্ট করলে সাপোর্ট পাবে কথা দিলাম,0,0,0,0,1
female ,social,বিড়াল কি টিপতে পারে বৌদি আমার কাছে আসো ,1,0,0,0,0
female ,social,বিড়ালে খেয়ে দিল আহারে ,1,0,0,0,0
female ,social,খালি বিড়ালরে না আমাগোও সু্যোগ দিয়েন,1,0,0,0,0
female ,social,আপু আপনাকে কি খুব ভালো দেখিতেছে,0,0,0,0,0
female ,social,বিড়াল কে ও আর আইবুড়ো রাখলো না  খারাপ এর সাথে থেকে তার ও সতিত্ব টা নস্ট করে দিলো,1,0,0,0,0
female ,social,আপু আমাকে সাপোর্ট করবেন কিন্তু বলে গেলাম মনে থাকে জেনাে ,0,0,0,1,1
female ,social,লুচ্চা বিলাই ,1,0,0,0,0
female ,social,তোদের বিড়ালের লাড়াই খেতে হবে ,1,0,0,0,0
female ,social,আপনার কেয়ো না থাকলে আমার আছে জলে আসেন ,1,0,0,0,0
female ,social,বিড়ালে তুমার কই দরছে,1,0,0,0,0
female ,social,তোমার বাসা কোথায়,0,0,0,0,0
female ,social,হুমম ঠিক ,0,0,0,0,1
female ,social,বয়ফ্রেন্ড নাি নাকি বিড়াল দিয়ে এটা কোনো কথা ,1,0,0,0,0
female ,social,আপির পম পম গুলা নষ্ট করে ফেলবে ,1,1,0,0,0
female ,social,তুমি টিক টক বানাই রায় বিলাইয়ে তোমার বুনি আতাইলার ,1,1,0,0,0
female ,social,আপু বিলাইকে পম পমের মাঝখানে রেখে ভিড়িও দেন না পিল্জ,1,1,0,0,0
female ,social,আপু এটা কি আপনার ছেলে ,1,0,0,0,0
female ,social,তোমার পম পমে হাত রেখেছে,1,1,0,0,0
female ,social,আজ বিড়াল হলাম না বলে তোমার বুকে জায়গা পেলাম না,1,0,0,0,0
female ,social,বিউটিফুল ,0,0,0,0,0
female ,social,আপু বিড়ালে ঢুকাইয়া দিবে আপনাকে,1,0,0,0,0
female ,social,আমার জীবনে প্রথম দেখা গিদার,1,0,0,0,0
female ,social,আমাকে একটু ঢুকাবেন আপনার বিড়ালের মত,1,0,0,0,0
female ,social,কারো কথায় কান দিয়েন না আপু আপনি একদিন খুব ভালো ব্র্যান্ডের মাগী হবেন ,1,0,0,0,0
female ,social,তুই এমন পাপি,1,0,0,0,0
female ,social,মানুষ এতো নিকৃষ্ট ছিঃ ছিঃ,1,0,0,0,0
female ,social,তুমি কি এটা খাচ্ছে রেবা,1,0,0,0,0
female ,social,"খেয়ে ছেড়ে দেওয়ার এই যুগে
আমায় রেখে রেখে খাওয়ানোর একটা মানুষ হোক ",1,0,0,0,0
female ,social,আমরা আছি বিরাল দিয়া কেন,1,0,0,0,0
female ,social,এটা কে,1,0,0,0,0
female ,social,কাউকে কিস করা না পারলে আমাকে বইলেন আমি আপনাকে কিস করে দিয়ে আসব ঠিক আছে,1,1,0,0,0
female ,social,এটা আবার কোন ধরনের ভালোবাসা,1,0,0,0,0
female ,social,আপু তুমার বাসা কোথায়,0,0,0,0,0
female ,social,ধন্যবাদ বাইরাল করার জন্য,1,0,0,0,0
female ,social,আপু কারো বাজে কথায় কান দিয়েন না আপনি ভবিষ্যতে একটা ব্র্যান্ডের চুতমারানি হবেন,1,0,0,0,0
female ,social,তোমার জানো বিড়ালের সাথে বিয়ে হয়,1,0,0,0,0
female ,social,কেমন আছো ইনবক্সে আসো,0,0,0,0,0
female ,social,ভাবের চেয়ে বেশি ভঙ্গি করে ,1,0,0,0,0
female ,social,আপদো বিলাই দিয়া কাজ চালাইতাছেন,1,0,0,0,0
female ,social,মায়ায় পড়ে গেলাম তোমার ,0,0,0,0,0
female ,social,হাইরে পমপম শেষ পর্যন্ত বিড়াল দিয়ে খাওয়াইতে ছো,1,1,0,0,0
female ,social,তোর এটা কোন পুরুষে খাবে না বিলাইয়েরে দিয়া খাওয়া,1,0,0,0,0
female ,social,বিড়ালের দ দেন,1,0,0,0,0
female ,social,আপু ওকে দিয়ে তুমার জালা মিটে,1,1,0,0,0
female ,social,এগুলা ঠিক না,1,0,0,0,0
female ,social,আচ্ছা আপু আপনার বুকে এসর লাগবে,1,0,0,0,0
female ,social,তুমার মা বাবা নাই কিছু বলে না তুমারে এসব করো,1,0,0,0,0
female ,social,বিলাই বুনি বরলার,1,0,0,0,0
female ,social,গল্পের নৈতিক বিড়াল দুদু লাভার ,1,1,0,0,0
female ,social,তোরে বিলাই তে খাবে,1,0,0,0,0
female ,social,"উর্বর দুই পাহাড় ভাগ্য তো তাহার
যে করিয়াছে আহার",1,0,0,0,0
female ,social,এই ব্যবসা এরকম করিস ক্যান সোনা কামড়ায়,1,1,0,0,0
female ,social,"ফলো টা বেক দেন প্লিজ আমার আইডিতে গুরে আসবেন
  লাইক
 কমেন্ট
 ফলো কপিলিং
 করেছি
 আসাকরিব্যাক
 পাবো",0,0,0,0,1
female ,social,"ওই সেলিব্রেটি একটু সাপোর্ট করতে পারোনা
একটু সাপোর্ট করলে কি হয়",0,0,0,0,1
female ,social,তোমার দুধে হাত রেখে মরে যেতে চাই,1,1,0,0,0
female ,social,"একদিন বিসিএস ক্যাডার হবো
সেদিন আপনার স্বামীর ফাইল আটকিয়ে রেখে ঘুষ হিসেবে আপনাকে চাইবো
খুব ভালোবাসি তাই ",1,0,0,0,0
female ,social,"আমি আর কি বলমু কমেন্ট দেইখা বুকটা ভইরা গেছে তাই আর কিছু কইলাম না
একটা কথা বলতে ইচ্ছে করতাছে বইলা যাই নাইলে রাতে ঘুম আসবে না তুমি না",1,0,0,0,0
female ,social,"মাটির নিচে শুয়ে থাকা মানুষগুলা জানে
এক ওয়াক্ত নামাজের কতো দাম",0,0,1,0,0
female ,social,সাপোর্ট করলে সাপোর্ট পাই বা প্রিয় বন্ধু কথা দিয়ে গেলাম ,0,0,0,0,1
female ,social,ছিছিছিছি,1,0,0,0,0
female ,social,ওই রিপ্লায় ভিডিও না দিলে তোমার বিয়ে হবে না ,0,0,0,1,0
female ,social,"উর্বর দুই পাহাড় ভাগ্য তো তাহার
যে করিয়াছে আহার ",1,0,0,0,0
female ,social,"আমি আজ কমেন্ট করতে আসিনি
কমেন্ট পরতে এসেছি",0,0,0,0,0
female ,social,"আপু সাপোর্ট করে গেলাম 
আইডিতে ঘুরে আসবেন ",0,0,0,0,1
female ,social,এমন সুন্দর মায়াবী চেহারা যদি ১৯৭১ সালে যুদ্ধের সময় পাকিস্তানিরা দেখতো তাহলে যুদ্ধ বন্ধ করে আপনার দিকে তাকিয়ে থাকতো বুঝলে ,1,0,0,0,0
female ,social,কিরে মাতারি মানুষ হয়না বিড়াল দিয়া করস,1,0,0,0,0
female ,social, আমার আইডিতে লাইক দিয়ে আসলে আমিও আপনার আইডিতে গিয়ে লাইক দিয়ে আসবো,0,0,0,0,1
female ,social,তুমি মিস্টি আমি দই এত সুন্দর কমেন্ট করলাম রিপ্লাই ভিডিও কই ,0,0,0,0,1
female ,social,দুধের উপর বেলার হাত না দিয়ে মানুষের হাত দিয়ে টিপে নাও,1,1,0,0,0
female ,social,বিলাই দিয়াও দুধ টিপাও,1,1,0,0,0
female ,social,বিড়াল দিয়ে কাজ বাল হইনি,1,0,0,0,0
female ,social,হালারপো হালা বিরাল এর কপাল ভালো তুমার কিস পাইতেছে আমি জীবনে কার বাল ফেলাইলাম,1,0,0,0,0
female ,social,সেক্স ভিডিও টা দেখার জন্য অনুরোধ করছি,1,1,0,0,0
female ,social,শালিরার জন্য আমরাও জাহান্নামি হচ্ছি ,1,0,1,0,0
female ,social,হাত দিছে কঠিন জায়গায় ,1,1,0,0,0
female ,social,মাগির দুধে খামচি দে বিড়াল,1,1,0,0,0
female ,social,মোটা একটা পেরেক ওদের ফুটার ওপর ধরে হাতুর দিয়ে বাইরাইয়া বাইরাইয়া সাওয়া ফাটাইতে মন চায় ,1,1,0,0,0
female ,social,দুধ এ হাচর লাগবে সাবধান,1,1,0,0,0
female ,social,তোমার দুদু খাবো ,1,1,0,0,0
female ,social, তুমি কোন ব্যান্ডের চুাতমারানি ,1,0,0,0,0
female ,social,চুতমারানি,1,0,0,0,0
female ,social,বিলাই দুধে হাত দিছে বিলাইরে দুধ খাওয়ান,1,1,0,0,0
female ,social,চুদা দিবার মন চায়,1,1,0,0,0
female ,social,বিড়াল টা অনেক বদশুধু দুধের চার পাশে ঘুড় ঘুড় করে,1,1,0,0,0
female ,social,বিড়াল আপনার কবে যেন পুটকি মারে,1,1,1,0,0
female ,social,বিড়াল কে দুধ খেতে দেন  আর কিছু করবে না,1,1,0,0,0
female ,social,হেই বিড়াল দুধে মুখ দিস না,1,1,0,0,0
female ,social,তোরে কুত্তা দিয়া খামু,1,0,0,0,0
female ,social,অনেক বড় মাপের একটা মাগি,1,0,0,0,0
female ,social,দুধে আসর লাগবে বিরালের,1,1,0,0,0
female ,social,তোমারে চুদলে খুব মজা লাগতো ,1,1,0,0,0
female ,social,তরে চুদুম ,1,1,0,0,0
female ,social,কিরে মাগী হাত দেওয়ার লোক নাই,1,0,0,0,0
female ,social,দেখো বিড়াল আবার তোমাকে চুদে না দেয়,1,1,0,0,0
female ,social,তুমি যত বড়ই দুধ ওয়ালি হওনা কেন তোমার দুধে ভ্যাজাল আছে,1,1,0,0,0
female ,social,এত টিপাতে ইচ্ছে করলে ছেলে বাড়া করে রাখিস তাহলে তোর মজা লাগবে ব্যায়াদপ ,1,0,0,0,0
female ,social,"এদের জন্য দেশ নষ্ট সমাজ নষ্ট
এদের কে টানা দেয়া নডি জাত চেইরান",1,0,0,0,0
female ,social,আপু তোমারে বিড়ালে পম পম টিপে দেয় এত বড়করছে,1,1,0,0,0
female ,social,বিলের দুধু খাব ,1,1,0,0,0
female ,social,বিড়ালটা তোর বিনির মধ্যে ঢুকে ভালো লাগবো খতোরে যদি আমি পাইতাম না বেগুন দিতাম বুঝছোস এইরম বোঝার জন্য কান্না করস ,1,1,0,0,0
female ,social,দুধ খাওয়াউ শিশুটাকে,1,1,0,0,0
female ,social,মাগি,1,0,0,0,0
female ,social,এ মাদারচদ,1,0,0,0,0
female ,social,সব দুধ বিড়াল খায় না কে পাগলি,1,1,0,0,0
female ,social,পুতকি মারার মাগী,1,1,0,0,0
female ,social,দুদ একটু বেসি কয়রা কায়াঅ বিলাইটা আলাক অয়া জাইতাচেগা,1,1,0,0,0
female ,social,দুধ এ তো নাই,1,1,0,0,0
female ,social,নাম্বার ওয়ান চুতমারানি হইবা,1,0,0,0,0
female ,social,তর বেরা উছিনি,1,0,0,0,0
female ,social,তুমি এক এমন মাগি বুকেতে বিড়াল রাখি,1,0,0,0,0
female ,social,তুমি এক এমন মাগি যেনো তুমি বারো ভাতারি ,1,0,0,0,0
female ,social,দুধ,1,1,0,0,0
female ,social,সালার মাগি পুরুষ মানুষ বাদ দিয়ে বিড়াল দিয়ে লাগাই,1,0,0,0,0
female ,social,দেশী বিড়াল নিয়া আবার ভাব ,1,0,0,0,0
female ,social,এই খাটাশ মহিলা বিড়ালকে এইভাবে চুমু দেওয়া ঠিক না,1,0,0,0,0
female ,social,বিড়াল তোমার দুদু টিপতে টিপতে অনেক বড়ো করে ফেলছে,1,1,0,0,0
female ,social,এতই যখন দেখানোর ইচ্ছা তখন সব খুলাই দেখা,1,1,0,0,0
female ,social,দুধে আচর দিবে,1,1,0,0,0
female ,social,বিড়াল পম পম টিপে বড় করে দিচ্ছে আপুর,1,1,0,0,0
female ,social,আমার নুনুটাতো খারা করে দিলে তুমি,1,1,0,0,0
female ,social,তোরে বিড়ালে চুদে নাকি খানকি মাগি,1,1,0,0,0
female ,social,বিড়ালে চোদে নাকি,1,1,0,0,0
female ,social,ছাগলের বাচ্চা বিড়াল নিয়ে খেলা কোরছে,1,0,0,0,0
female ,social,বিরাল আমার খাওয়ার দুধ খেয়ে ফেলেছে,1,1,0,0,0
female ,social,বাইশে মাগির মেয়ে,1,0,0,0,0
female ,social,বিরালে দুদু খাবে,1,1,0,0,0
female ,social,ওরে ধুদ খাবান না হয় টিপে দিবে পম পমে,1,1,0,0,0
female ,social,আপু আপনি কারো বাজে কমেন্ট এ কান দিয়েন না ভবিষ্যতে চুতমারানি হবেন ,1,0,0,0,0
female ,social,বিডাল কি দুধ খায় না,1,1,0,0,0
female ,social,বিরাল তর গুয়া দিয়া বইরাদে,1,1,0,0,0
female ,social,আস্তা মাগি,1,0,0,0,0
female ,social,ধোদে আচর লাগবে,1,1,0,0,0
female ,social,আফা বিলাই দুধ খাইয়া ফেলতাছে,1,1,0,0,0
female ,social,আমাকে বলতে তোমার দুধ লেড়ে দিতাম,1,1,0,0,0
female ,social,খনকি,1,0,0,0,0
female ,social,বেশ্যা,1,0,0,0,0
female ,social,বিরাল আপনার ধুদে খামছি মারে না,1,0,0,0,0
female ,social,আপু দুধ ছিড়ে নিবেগা,1,1,0,0,0
female ,social,বিলাইটি কিন্তু জায়গা মতনই ধরছে,1,0,0,0,0
female ,social,বিড়ালকে দিয়ে দুধ লারাছেন,1,1,0,0,0
female ,social,১২ বাতারির কেহ নাই তাই বিরাল নিছে,1,0,0,0,0
female ,social,দুধে খামছি দিবে তো,1,1,0,0,0
female ,social,আপু পমপম বড় হয়ে যাবে ,1,1,0,0,0
female ,social,চুতমারানি,1,0,0,0,0
female ,social,বিলাইয়ে দুধ খাই লিবে,1,1,0,0,0
female ,social,চুদা লউয়ার এত সক বিড়ালের চেন ছোট বেগুন নিয়ে নিলে ঐ ত হয়,1,1,0,0,0
female ,social,আপুর দুধ সরকারী নাকি আমরা কি একটু হাত দিতে পারব বিড়ালের ধরলে মজা নাকি,1,1,0,0,0
female ,social,একটা শট মারতে মনচায় তুমাকে লাগলে টাকা দিবো না,1,1,0,0,0
female ,social,মাগি গিরী করার জাইগা পাও না,1,0,0,0,0
female ,social,এই বুকে বিড়াল মানাই না আল্লাহর কোরাআন সরিফ মানাই বোন ,0,0,1,0,0
female ,social,সেক্স করবা পাঁচ হাজার,1,1,0,0,0
female ,social,ছি ছি এইটা কি করলে আপু ,1,0,0,0,0
female ,social,আল্লাহ এদের হেদায়েত কবে দিবা,1,0,1,0,0
female ,social,নিচে টেটো লাগান মেয়েরা কতটা নিচে নেমে গেছে তবে সব মেয়ে এক না,1,0,0,0,0
female ,social,দোকানদার তো মজা পাইছে,1,0,0,0,0
female ,social,নও,0,0,0,0,1
female ,social,কোথায় এটা আমি ও করবো প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ প্লিজ একটু বলেন,0,0,0,0,1
female ,social,"আসতাগফিরুল্লাহ
আজ কয়টা টাকা আছে বলে এমন করতাছে",1,0,1,0,0
female ,social,দোস করবি,1,0,0,0,0
female ,social,এটা কন জাইগাই,0,0,0,0,0
female ,social,এরা হোলো দাজ্জালের অনুসারি আল্লাহ সবাইকে বোঝার তৌফিক দান করুন আমিন ,1,0,1,0,0
female ,social,মেয়েরা ভালো না,1,0,0,0,0
female ,social,ছিছি,1,0,0,0,0
female ,social,ওই পোলাইতো খায়া দিলো ,1,0,0,0,0
female ,social,মরার ভয় নাই কি জবাব দিবে,0,0,1,0,0
female ,social,আসতাগফিরল চি চি চি এই সব থেকে দূরে থাকার চেষ্টা করেন ছেলে হোক কিং বা মেয়ে এসব আকা হারাম মরনের চিন্তা নায়,1,0,1,0,0
female ,social,ট্যাটু করা ভালো জিনিস না আপু এগুলো এখন বুঝতে সোনা এগুলো পরে বুঝবা,0,0,0,1,0
female ,social,লাভ ইইউ বন্ধু ,0,0,0,0,0
female ,social,জানি ততটুকু জায়গা পাস না ,1,0,0,0,0
female ,social,নাউজুবিল্লাহ,1,0,1,0,0
female ,social,ট্যাটু করা হারাম,0,0,1,0,0
female ,social,হায়রে আল্লাহ,0,0,1,0,0
female ,social,নাউজুবিল্লাহ,1,0,1,0,0
female ,social,আচ্চা এগুলো করে লাভ কি,0,0,0,0,0
female ,social,হালায় কামডা কি করল আমার বাপের নাম,1,0,0,0,0
female ,social,আল্লাহু যেনো এই সব মেয়েদের কে হেদায়ত দান করুক আমিন আল্লাহু জানেন এরা মৃতুর পরে আল্লহর কাছে কি জবাব দিবে,1,0,1,0,0
female ,social,ছিছি,1,0,0,0,0
female ,social,বেহায়া নারি,1,0,0,0,0
female ,social,নাউজুবিল্লাহ,1,0,1,0,0
female ,social,আর নাম পাইলিনা আমার নামটাই কেন,1,0,0,0,0
female ,social,নাস্তিক ও,1,0,1,0,0
female ,social,নাউজুবিল্লাহ আপু এসব করা ভালো না আল্লাহ আপনাদের মতো মানুষকে হেদায়েত দান করুন ,1,0,1,0,0
female ,social,শরীরে ট্যাটু করা হারাম,0,0,1,0,0
female ,social,নাউজুবিল্লাহ,1,0,1,0,0
female ,social,হেট,1,0,0,0,0
